timestamp,t_ex,u_ex,t_amb,u_amb,delta_t,delta_u,label_str,classe
1770860057.4419076,49.48,28.94,28.09,76.86,21.39,-47.92,OBSTRUCAO,2
1770860238.6317368,50.02,28.37,28.1,76.99,21.92,-48.61999999999999,OBSTRUCAO,2
1770860323.598604,50.18,28.16,27.95,77.27,22.23,-49.11,OBSTRUCAO,2
1770860215.2795355,50.03,28.43,28.1,77.16,21.93,-48.73,OBSTRUCAO,2
1770860492.6905932,50.34,27.94,27.75,77.75,22.590000000000003,-49.81,OBSTRUCAO,2
1770860204.0254874,50.01,28.5,28.06,77.27,21.95,-48.77,OBSTRUCAO,2
1770860219.7808845,50.07,28.39,28.1,77.2,21.97,-48.81,OBSTRUCAO,2
1770860156.7588947,50.03,28.47,28.03,77.17,22.0,-48.7,OBSTRUCAO,2
1770860314.3143537,50.13,28.22,28.01,77.19,22.12,-48.97,OBSTRUCAO,2
1770860438.6712115,50.26,27.97,27.9,77.54,22.36,-49.57000000000001,OBSTRUCAO,2
1770860142.40968,49.83,28.71,28.08,77.17,21.75,-48.46,OBSTRUCAO,2
1770860145.785936,49.89,28.66,28.09,77.16,21.8,-48.5,OBSTRUCAO,2
1770860188.269696,49.94,28.46,28.04,77.43,21.9,-48.970000000000006,OBSTRUCAO,2
1770860165.761527,50.04,28.42,27.98,77.3,22.06,-48.88,OBSTRUCAO,2
1770860344.138039,50.11,28.2,27.98,77.3,22.13,-49.1,OBSTRUCAO,2
1770860390.8417444,50.12,28.19,27.89,77.56,22.23,-49.370000000000005,OBSTRUCAO,2
1770860419.5392349,50.34,27.99,27.89,77.56,22.450000000000003,-49.57000000000001,OBSTRUCAO,2
1770860277.175325,50.16,28.24,28.03,77.11,22.129999999999995,-48.870000000000005,OBSTRUCAO,2
1770860391.4049037,50.12,28.17,27.89,77.58,22.23,-49.41,OBSTRUCAO,2
1770860120.182688,49.56,28.97,28.04,77.19,21.520000000000003,-48.22,OBSTRUCAO,2
1770860260.5763133,50.21,28.17,28.03,77.05,22.18,-48.88,OBSTRUCAO,2
1770860426.0105517,50.33,27.92,27.9,77.54,22.43,-49.620000000000005,OBSTRUCAO,2
1770860154.5080907,50.0,28.52,28.06,77.15,21.94,-48.63000000000001,OBSTRUCAO,2
1770860057.722366,49.49,28.98,28.1,76.91,21.39,-47.92999999999999,OBSTRUCAO,2
1770860389.998258,50.14,28.22,27.88,77.57,22.26,-49.35,OBSTRUCAO,2
1770860440.359396,50.27,28.02,27.89,77.53,22.380000000000003,-49.510000000000005,OBSTRUCAO,2
1770860446.2683904,50.26,27.97,27.89,77.47,22.37,-49.5,OBSTRUCAO,2
1770860019.1778855,49.4,28.97,28.16,76.56,21.24,-47.59,OBSTRUCAO,2
1770860484.2490363,50.26,27.94,27.81,77.68,22.45,-49.74000000000001,OBSTRUCAO,2
1770860329.2258515,50.08,28.19,27.96,77.26,22.12,-49.07000000000001,OBSTRUCAO,2
1770860388.5908706,50.14,28.16,27.89,77.51,22.25,-49.35000000000001,OBSTRUCAO,2
1770860050.1258693,49.44,28.97,28.08,76.83,21.36,-47.86,OBSTRUCAO,2
1770860223.719493,50.08,28.34,28.13,77.11,21.95,-48.77,OBSTRUCAO,2
1770860096.549697,49.54,28.88,28.04,77.18,21.5,-48.30000000000001,OBSTRUCAO,2
1770860032.963942,49.51,29.01,28.13,76.69,21.38,-47.67999999999999,OBSTRUCAO,2
1770860201.7755122,49.96,28.53,28.07,77.29,21.89,-48.760000000000005,OBSTRUCAO,2
1770860285.054013,50.11,28.28,27.98,77.16,22.13,-48.88,OBSTRUCAO,2
1770860065.882085,49.44,29.01,28.1,76.91,21.34,-47.89999999999999,OBSTRUCAO,2
1770860163.511404,50.02,28.48,27.97,77.2,22.050000000000004,-48.72,OBSTRUCAO,2
1770860072.9160523,49.4,29.02,28.08,76.97,21.32,-47.95,OBSTRUCAO,2
1770860123.8402398,49.59,28.89,28.02,77.23,21.570000000000004,-48.34,OBSTRUCAO,2
1770860379.0253398,50.06,28.32,27.9,77.48,22.160000000000004,-49.16,OBSTRUCAO,2
1770860353.7029994,50.19,28.12,27.95,77.32,22.24,-49.19999999999999,OBSTRUCAO,2
1770860482.281037,50.28,27.89,27.82,77.66,22.46,-49.77,OBSTRUCAO,2
1770860373.115777,50.05,28.21,27.91,77.38,22.14,-49.17,OBSTRUCAO,2
1770860444.5797744,50.25,27.99,27.89,77.48,22.36,-49.49000000000001,OBSTRUCAO,2
1770860175.0452075,50.16,28.38,27.98,77.37,22.18,-48.99000000000001,OBSTRUCAO,2
1770860356.798604,50.13,28.12,27.96,77.3,22.17,-49.17999999999999,OBSTRUCAO,2
1770860458.085272,50.34,27.92,27.83,77.55,22.510000000000005,-49.63,OBSTRUCAO,2
1770860464.2748313,50.38,27.89,27.82,77.56,22.56,-49.67,OBSTRUCAO,2
1770860276.8937926,50.14,28.22,28.03,77.12,22.11,-48.900000000000006,OBSTRUCAO,2
1770860454.9895692,50.32,27.95,27.86,77.49,22.46,-49.53999999999999,OBSTRUCAO,2
1770860121.8709602,49.6,28.92,28.02,77.19,21.58,-48.27,OBSTRUCAO,2
1770860318.5346198,50.14,28.2,27.98,77.19,22.16,-48.99,OBSTRUCAO,2
1770860392.8111396,50.11,28.17,27.87,77.58,22.24,-49.41,OBSTRUCAO,2
1770860192.2099483,49.93,28.5,28.04,77.36,21.89,-48.86,OBSTRUCAO,2
1770860286.4606454,50.08,28.26,28.02,77.12,22.06,-48.86,OBSTRUCAO,2
1770860477.7790956,50.27,27.9,27.85,77.69,22.42,-49.79,OBSTRUCAO,2
1770860270.1424043,50.18,28.21,28.06,77.11,22.12,-48.9,OBSTRUCAO,2
1770860173.6395826,50.11,28.33,27.99,77.33,22.12,-49.0,OBSTRUCAO,2
1770860313.470044,50.13,28.17,28.01,77.18,22.12,-49.010000000000005,OBSTRUCAO,2
1770860166.0429373,50.07,28.42,27.98,77.27,22.09,-48.85,OBSTRUCAO,2
1770860199.5236876,49.92,28.52,28.06,77.3,21.860000000000003,-48.78,OBSTRUCAO,2
1770860487.343825,50.32,27.97,27.79,77.68,22.53,-49.71000000000001,OBSTRUCAO,2
1770860070.946457,49.38,29.02,28.06,76.93,21.320000000000004,-47.91000000000001,OBSTRUCAO,2
1770860282.2409573,50.11,28.26,28.01,77.16,22.1,-48.89999999999999,OBSTRUCAO,2
1770860321.909934,50.18,28.17,27.95,77.21,22.23,-49.03999999999999,OBSTRUCAO,2
1770860404.0652993,50.15,28.18,27.95,77.61,22.2,-49.43,OBSTRUCAO,2
1770860282.5218823,50.13,28.23,28.02,77.12,22.110000000000003,-48.89,OBSTRUCAO,2
1770860417.8505633,50.31,27.99,27.9,77.58,22.410000000000004,-49.59,OBSTRUCAO,2
1770860431.918844,50.27,27.98,27.9,77.55,22.370000000000005,-49.56999999999999,OBSTRUCAO,2
1770860014.3948731,49.47,28.98,28.16,76.56,21.31,-47.58,OBSTRUCAO,2
1770860112.0235972,49.47,28.95,28.07,77.2,21.4,-48.25,OBSTRUCAO,2
1770860032.1198378,49.5,29.05,28.13,76.72,21.37,-47.67,OBSTRUCAO,2
1770860400.4077034,50.14,28.23,27.91,77.64,22.23,-49.41,OBSTRUCAO,2
1770860146.3489935,49.89,28.65,28.08,77.12,21.81,-48.470000000000006,OBSTRUCAO,2
1770860487.0629876,50.31,27.97,27.77,77.7,22.540000000000003,-49.73,OBSTRUCAO,2
1770860219.4996088,50.07,28.4,28.11,77.17,21.96,-48.77,OBSTRUCAO,2
1770860028.7432704,49.45,29.07,28.12,76.65,21.33,-47.580000000000005,OBSTRUCAO,2
1770860346.3887174,50.19,28.17,27.98,77.34,22.21,-49.17,OBSTRUCAO,2
1770860314.59611,50.13,28.2,28.0,77.19,22.130000000000003,-48.99,OBSTRUCAO,2
1770860281.6777272,50.11,28.24,28.01,77.1,22.1,-48.86,OBSTRUCAO,2
1770860483.1245282,50.25,27.94,27.82,77.67,22.43,-49.73,OBSTRUCAO,2
1770860308.40598,50.15,28.21,28.03,77.24,22.12,-49.03,OBSTRUCAO,2
1770860268.7356398,50.19,28.21,28.06,77.14,22.13,-48.93,OBSTRUCAO,2
1770860429.386508,50.3,27.95,27.92,77.59,22.379999999999995,-49.64,OBSTRUCAO,2
1770860167.1680272,50.07,28.45,27.98,77.25,22.09,-48.8,OBSTRUCAO,2
1770860230.753473,50.05,28.37,28.08,77.01,21.97,-48.64,OBSTRUCAO,2
1770860327.8196666,50.09,28.16,27.93,77.31,22.160000000000004,-49.150000000000006,OBSTRUCAO,2
1770860035.214723,49.52,29.01,28.13,76.73,21.390000000000004,-47.72,OBSTRUCAO,2
1770860055.1909354,49.49,28.99,28.1,76.87,21.39,-47.88000000000001,OBSTRUCAO,2
1770860225.4084067,50.05,28.36,28.1,77.05,21.95,-48.69,OBSTRUCAO,2
1770860021.709592,49.38,29.0,28.14,76.62,21.24,-47.620000000000005,OBSTRUCAO,2
1770860138.47038,49.81,28.7,28.08,77.2,21.730000000000004,-48.5,OBSTRUCAO,2
1770860213.8725731,50.04,28.42,28.07,77.16,21.97,-48.74,OBSTRUCAO,2
1770860340.480569,50.09,28.13,27.99,77.34,22.100000000000005,-49.21000000000001,OBSTRUCAO,2
1770860124.9655895,49.61,28.88,28.05,77.26,21.56,-48.38000000000001,OBSTRUCAO,2
1770860160.697701,50.02,28.4,28.01,77.19,22.01,-48.79,OBSTRUCAO,2
1770860227.0960224,50.04,28.4,28.12,77.06,21.92,-48.66,OBSTRUCAO,2
1770860300.80988,50.17,28.18,28.02,77.17,22.15,-48.99,OBSTRUCAO,2
1770860460.8979318,50.38,27.91,27.81,77.5,22.570000000000004,-49.59,OBSTRUCAO,2
1770860456.3970027,50.33,27.94,27.84,77.53,22.49,-49.59,OBSTRUCAO,2
1770860325.2866848,50.15,28.19,27.97,77.27,22.18,-49.08,OBSTRUCAO,2
1770860283.366333,50.12,28.27,28.02,77.16,22.1,-48.89,OBSTRUCAO,2
1770860438.3890266,50.28,27.97,27.91,77.55,22.37,-49.58,OBSTRUCAO,2
1770860492.1284375,50.33,27.91,27.77,77.74,22.56,-49.83,OBSTRUCAO,2
1770860168.575651,50.08,28.43,27.98,77.31,22.1,-48.88,OBSTRUCAO,2
1770860130.312188,49.67,28.83,28.07,77.19,21.6,-48.36,OBSTRUCAO,2
1770860437.2651155,50.29,27.97,27.88,77.55,22.41,-49.58,OBSTRUCAO,2
1770860197.554364,49.93,28.52,28.06,77.32,21.87,-48.8,OBSTRUCAO,2
1770860033.8076289,49.51,29.04,28.12,76.72,21.39,-47.68,OBSTRUCAO,2
1770860263.3898654,50.17,28.2,28.02,77.09,22.15,-48.89,OBSTRUCAO,2
1770860370.8661914,50.11,28.18,27.94,77.42,22.17,-49.24,OBSTRUCAO,2
1770860111.7425275,49.46,28.96,28.09,77.2,21.37,-48.24,OBSTRUCAO,2
1770860110.89847,49.48,28.9,28.07,77.23,21.41,-48.330000000000005,OBSTRUCAO,2
1770860411.380329,50.24,28.12,27.92,77.53,22.32,-49.41,OBSTRUCAO,2
1770860061.3799024,49.43,28.95,28.09,76.88,21.34,-47.92999999999999,OBSTRUCAO,2
1770860253.824003,50.2,28.29,28.03,77.01,22.17,-48.720000000000006,OBSTRUCAO,2
1770860418.4145706,50.33,28.01,27.9,77.54,22.43,-49.53,OBSTRUCAO,2
1770860304.4681094,50.14,28.2,28.02,77.23,22.12,-49.03,OBSTRUCAO,2
1770860134.5321696,49.77,28.75,28.1,77.21,21.67,-48.46,OBSTRUCAO,2
1770860232.160118,50.04,28.41,28.1,77.04,21.94,-48.63000000000001,OBSTRUCAO,2
1770860177.2975206,50.12,28.33,27.99,77.32,22.13,-48.99,OBSTRUCAO,2
1770860387.7468648,50.15,28.2,27.9,77.53,22.25,-49.33,OBSTRUCAO,2
1770860330.3513136,50.08,28.19,27.96,77.32,22.12,-49.13,OBSTRUCAO,2
1770860383.2456555,50.13,28.28,27.89,77.5,22.24,-49.22,OBSTRUCAO,2
1770860337.9475627,50.13,28.19,27.97,77.36,22.160000000000004,-49.17,OBSTRUCAO,2
1770860083.326064,49.55,28.92,28.04,77.09,21.51,-48.17,OBSTRUCAO,2
1770860088.952661,49.47,28.89,28.03,77.14,21.44,-48.25,OBSTRUCAO,2
1770860225.1265483,50.06,28.37,28.11,77.09,21.950000000000003,-48.72,OBSTRUCAO,2
1770860066.162882,49.42,28.98,28.09,76.93,21.33,-47.95,OBSTRUCAO,2
1770860478.623134,50.28,27.86,27.83,77.71,22.450000000000003,-49.85,OBSTRUCAO,2
1770860160.1345377,50.04,28.45,28.01,77.16,22.03,-48.71,OBSTRUCAO,2
1770860161.8231213,50.02,28.5,27.99,77.16,22.030000000000005,-48.66,OBSTRUCAO,2
1770860257.2004,50.21,28.22,28.02,77.0,22.19,-48.78,OBSTRUCAO,2
1770860164.3548534,50.03,28.47,27.98,77.22,22.05,-48.75,OBSTRUCAO,2
1770860200.0864143,49.92,28.5,28.08,77.33,21.840000000000003,-48.83,OBSTRUCAO,2
1770860475.2474656,50.33,27.85,27.83,77.65,22.5,-49.8,OBSTRUCAO,2
1770860096.2679825,49.52,28.89,28.05,77.19,21.47,-48.3,OBSTRUCAO,2
1770860483.9687395,50.27,27.94,27.83,77.69,22.440000000000005,-49.75,OBSTRUCAO,2
1770860172.513845,50.12,28.34,27.98,77.35,22.14,-49.00999999999999,OBSTRUCAO,2
1770860114.8372755,49.5,28.95,28.06,77.16,21.44,-48.21,OBSTRUCAO,2
1770860222.593336,50.08,28.36,28.11,77.16,21.97,-48.8,OBSTRUCAO,2
1770860325.8498747,50.13,28.17,27.98,77.3,22.15,-49.13,OBSTRUCAO,2
1770860330.914613,50.07,28.18,27.96,77.32,22.11,-49.13999999999999,OBSTRUCAO,2
1770860193.615852,49.91,28.5,28.05,77.35,21.86,-48.85,OBSTRUCAO,2
1770860261.1389427,50.22,28.17,28.02,77.06,22.2,-48.89,OBSTRUCAO,2
1770860014.6759052,49.47,28.98,28.16,76.54,21.31,-47.56,OBSTRUCAO,2
1770860151.4131606,49.98,28.56,28.06,77.03,21.92,-48.47,OBSTRUCAO,2
1770860109.2106912,49.48,28.95,28.07,77.21,21.41,-48.25999999999999,OBSTRUCAO,2
1770860246.5083542,50.05,28.37,28.07,76.98,21.98,-48.61,OBSTRUCAO,2
1770860165.1995552,50.05,28.42,27.97,77.19,22.08,-48.77,OBSTRUCAO,2
1770860198.3983614,49.92,28.5,28.07,77.35,21.85,-48.85,OBSTRUCAO,2
1770860147.7553968,49.94,28.62,28.06,77.13,21.88,-48.50999999999999,OBSTRUCAO,2
1770860213.5912066,50.03,28.45,28.07,77.18,21.96,-48.73,OBSTRUCAO,2
1770860167.4496353,50.06,28.44,27.98,77.27,22.08,-48.83,OBSTRUCAO,2
1770860100.7693186,49.52,28.92,28.06,77.17,21.460000000000004,-48.25,OBSTRUCAO,2
1770860375.3663385,50.04,28.24,27.9,77.39,22.14,-49.150000000000006,OBSTRUCAO,2
1770860449.3632035,50.36,27.95,27.88,77.52,22.48,-49.56999999999999,OBSTRUCAO,2
1770860321.628524,50.15,28.2,27.97,77.21,22.18,-49.00999999999999,OBSTRUCAO,2
1770860349.7644112,50.2,28.11,27.95,77.28,22.250000000000004,-49.17,OBSTRUCAO,2
1770860469.3382072,50.45,27.91,27.84,77.67,22.610000000000003,-49.760000000000005,OBSTRUCAO,2
1770860106.114724,49.5,28.9,28.06,77.18,21.44,-48.28000000000001,OBSTRUCAO,2
1770860427.6997874,50.3,27.94,27.89,77.59,22.41,-49.650000000000006,OBSTRUCAO,2
1770860352.8589976,50.2,28.12,27.97,77.33,22.230000000000004,-49.21,OBSTRUCAO,2
1770860366.645532,50.15,28.2,27.94,77.32,22.21,-49.11999999999999,OBSTRUCAO,2
1770860349.2024677,50.2,28.14,27.96,77.27,22.24,-49.13,OBSTRUCAO,2
1770860467.3690536,50.42,27.88,27.84,77.66,22.58,-49.78,OBSTRUCAO,2
1770860036.902747,49.53,29.02,28.11,76.74,21.42,-47.72,OBSTRUCAO,2
1770860399.5637453,50.12,28.25,27.92,77.62,22.2,-49.370000000000005,OBSTRUCAO,2
1770860288.4307723,50.11,28.24,28.01,77.15,22.1,-48.91000000000001,OBSTRUCAO,2
1770860397.5937994,50.13,28.24,27.9,77.64,22.230000000000004,-49.400000000000006,OBSTRUCAO,2
1770860370.5841467,50.09,28.18,27.93,77.36,22.160000000000004,-49.18,OBSTRUCAO,2
1770860091.7669556,49.51,28.92,28.04,77.11,21.47,-48.19,OBSTRUCAO,2
1770860375.6480832,50.03,28.27,27.93,77.45,22.1,-49.18000000000001,OBSTRUCAO,2
1770860101.332405,49.53,28.88,28.05,77.18,21.48,-48.30000000000001,OBSTRUCAO,2
1770860369.458077,50.13,28.18,27.92,77.36,22.21,-49.18,OBSTRUCAO,2
1770860185.4561772,49.97,28.42,27.99,77.41,21.98,-48.99,OBSTRUCAO,2
1770860031.2759385,49.5,29.04,28.14,76.68,21.36,-47.64000000000001,OBSTRUCAO,2
1770860045.6254237,49.46,28.97,28.09,76.81,21.37,-47.84,OBSTRUCAO,2
1770860106.6775243,49.5,28.94,28.07,77.19,21.43,-48.25,OBSTRUCAO,2
1770860448.2372508,50.32,27.97,27.86,77.53,22.46,-49.56,OBSTRUCAO,2
1770860326.975132,50.1,28.18,27.96,77.24,22.14,-49.06,OBSTRUCAO,2
1770860338.5106463,50.12,28.18,27.97,77.37,22.15,-49.190000000000005,OBSTRUCAO,2
1770860436.419778,50.28,27.99,27.9,77.57,22.380000000000003,-49.58,OBSTRUCAO,2
1770860391.1236458,50.11,28.19,27.88,77.63,22.23,-49.44,OBSTRUCAO,2
1770860012.7068956,49.48,28.99,28.16,76.58,21.32,-47.59,OBSTRUCAO,2
1770860130.5926416,49.7,28.85,28.06,77.22,21.640000000000004,-48.37,OBSTRUCAO,2
1770860380.994052,50.09,28.27,27.9,77.48,22.190000000000005,-49.21000000000001,OBSTRUCAO,2
1770860197.2730732,49.93,28.51,28.06,77.34,21.87,-48.83,OBSTRUCAO,2
1770860157.3216226,50.01,28.45,28.02,77.17,21.99,-48.72,OBSTRUCAO,2
1770860472.7143931,50.38,27.85,27.84,77.68,22.540000000000003,-49.830000000000005,OBSTRUCAO,2
1770860020.865818,49.4,29.04,28.14,76.63,21.26,-47.59,OBSTRUCAO,2
1770860123.559044,49.6,28.81,28.03,77.21,21.57,-48.39999999999999,OBSTRUCAO,2
1770860075.166881,49.44,29.01,28.04,76.93,21.4,-47.92,OBSTRUCAO,2
1770860102.7398438,49.54,28.88,28.05,77.22,21.49,-48.34,OBSTRUCAO,2
1770860144.6602163,49.88,28.68,28.08,77.15,21.800000000000004,-48.470000000000006,OBSTRUCAO,2
1770860169.4191947,50.1,28.44,27.97,77.35,22.130000000000003,-48.91,OBSTRUCAO,2
1770860463.7116094,50.38,27.85,27.82,77.64,22.56,-49.79,OBSTRUCAO,2
1770860127.7792854,49.64,28.88,28.05,77.23,21.59,-48.35000000000001,OBSTRUCAO,2
1770860467.6504996,50.43,27.87,27.85,77.63,22.58,-49.75999999999999,OBSTRUCAO,2
1770860115.4001098,49.53,28.97,28.08,77.15,21.450000000000003,-48.18000000000001,OBSTRUCAO,2
1770860099.6439655,49.54,28.88,28.03,77.19,21.51,-48.31,OBSTRUCAO,2
1770860407.4419067,50.21,28.19,27.94,77.59,22.27,-49.400000000000006,OBSTRUCAO,2
1770860019.7400424,49.4,29.0,28.15,76.59,21.25,-47.59,OBSTRUCAO,2
1770860133.1251934,49.74,28.81,28.08,77.11,21.660000000000004,-48.3,OBSTRUCAO,2
1770860022.8352368,49.39,29.04,28.14,76.67,21.25,-47.63,OBSTRUCAO,2
1770860307.8435457,50.14,28.19,28.01,77.19,22.13,-49.0,OBSTRUCAO,2
1770860110.3356278,49.5,28.96,28.07,77.18,21.43,-48.220000000000006,OBSTRUCAO,2
1770860446.5496976,50.28,27.99,27.89,77.54,22.39,-49.55000000000001,OBSTRUCAO,2
1770860231.3167682,50.04,28.37,28.09,77.02,21.95,-48.64999999999999,OBSTRUCAO,2
1770860466.2441735,50.4,27.86,27.84,77.63,22.56,-49.77,OBSTRUCAO,2
1770860390.2794704,50.13,28.27,27.89,77.57,22.24,-49.3,OBSTRUCAO,2
1770860376.7738883,50.01,28.24,27.9,77.44,22.11,-49.2,OBSTRUCAO,2
1770860270.9858365,50.16,28.19,28.06,77.07,22.1,-48.88,OBSTRUCAO,2
1770860465.9620328,50.4,27.89,27.84,77.62,22.56,-49.73,OBSTRUCAO,2
1770860101.895597,49.55,28.87,28.04,77.19,21.51,-48.31999999999999,OBSTRUCAO,2
1770860160.9792118,50.02,28.44,27.99,77.19,22.030000000000005,-48.75,OBSTRUCAO,2
1770860051.814267,49.44,28.96,28.09,76.88,21.35,-47.92,OBSTRUCAO,2
1770860350.609085,50.23,28.14,27.97,77.33,22.26,-49.19,OBSTRUCAO,2
1770860471.3084686,50.39,27.87,27.86,77.65,22.53,-49.78,OBSTRUCAO,2
1770860359.0495384,50.11,28.17,27.95,77.38,22.16,-49.21,OBSTRUCAO,2
1770860056.5984294,49.47,28.97,28.09,76.88,21.38,-47.91,OBSTRUCAO,2
1770860028.1810465,49.48,29.07,28.12,76.65,21.36,-47.580000000000005,OBSTRUCAO,2
1770860455.5522895,50.31,27.93,27.85,77.56,22.46,-49.63,OBSTRUCAO,2
1770860388.8715043,50.13,28.16,27.89,77.58,22.24,-49.42,OBSTRUCAO,2
1770860466.8069017,50.41,27.85,27.84,77.66,22.57,-49.81,OBSTRUCAO,2
1770860132.8431363,49.75,28.82,28.06,77.21,21.69,-48.38999999999999,OBSTRUCAO,2
1770860144.0972805,49.88,28.71,28.08,77.16,21.800000000000004,-48.45,OBSTRUCAO,2
1770860419.8208437,50.35,28.0,27.91,77.51,22.44,-49.510000000000005,OBSTRUCAO,2
1770860240.3194735,50.01,28.39,28.09,76.98,21.92,-48.59,OBSTRUCAO,2
1770860473.840075,50.37,27.87,27.84,77.69,22.53,-49.81999999999999,OBSTRUCAO,2
1770860308.1251724,50.15,28.21,28.02,77.18,22.13,-48.970000000000006,OBSTRUCAO,2
1770860090.359794,49.47,28.89,28.05,77.11,21.42,-48.22,OBSTRUCAO,2
1770860339.6358712,50.08,28.17,27.99,77.33,22.09,-49.16,OBSTRUCAO,2
1770860428.2618957,50.29,27.93,27.92,77.6,22.37,-49.67,OBSTRUCAO,2
1770860045.0617104,49.47,28.94,28.1,76.8,21.37,-47.86,OBSTRUCAO,2
1770860337.6669958,50.14,28.13,27.99,77.31,22.15,-49.18000000000001,OBSTRUCAO,2
1770860412.224371,50.25,28.1,27.9,77.51,22.35,-49.41,OBSTRUCAO,2
1770860210.2154994,49.98,28.48,28.09,77.21,21.89,-48.72999999999999,OBSTRUCAO,2
1770860122.714923,49.58,28.91,28.04,77.19,21.54,-48.28,OBSTRUCAO,2
1770860474.684214,50.34,27.83,27.86,77.67,22.480000000000004,-49.84,OBSTRUCAO,2
1770860474.121978,50.35,27.85,27.84,77.73,22.51,-49.88,OBSTRUCAO,2
1770860313.1885614,50.12,28.19,28.01,77.21,22.11,-49.02,OBSTRUCAO,2
1770860413.06895,50.26,28.09,27.91,77.51,22.35,-49.42,OBSTRUCAO,2
1770860408.003807,50.2,28.19,27.98,77.62,22.22,-49.43000000000001,OBSTRUCAO,2
1770860451.8952842,50.33,27.92,27.85,77.5,22.48,-49.58,OBSTRUCAO,2
1770860421.227981,50.36,27.99,27.89,77.57,22.47,-49.58,OBSTRUCAO,2
1770860180.1110132,50.05,28.34,27.99,77.4,22.06,-49.06,OBSTRUCAO,2
1770860228.2213402,50.06,28.37,28.11,77.03,21.950000000000003,-48.66,OBSTRUCAO,2
1770860473.2778704,50.4,27.88,27.83,77.71,22.57,-49.83,OBSTRUCAO,2
1770860454.42687,50.31,27.95,27.84,77.48,22.47,-49.53,OBSTRUCAO,2
1770860101.6138008,49.54,28.9,28.05,77.17,21.49,-48.27,OBSTRUCAO,2
1770860414.1938431,50.27,28.1,27.91,77.55,22.360000000000003,-49.45,OBSTRUCAO,2
1770860397.0314224,50.1,28.24,27.89,77.6,22.21,-49.36,OBSTRUCAO,2
1770860343.293498,50.12,28.2,27.98,77.31,22.14,-49.11,OBSTRUCAO,2
1770860405.4716694,50.17,28.21,27.94,77.64,22.23,-49.43,OBSTRUCAO,2
1770860454.145393,50.32,27.97,27.83,77.52,22.49,-49.55,OBSTRUCAO,2
1770860143.816942,49.87,28.7,28.08,77.14,21.79,-48.44,OBSTRUCAO,2
1770860412.505766,50.26,28.08,27.91,77.56,22.35,-49.48,OBSTRUCAO,2
1770860477.2167835,50.29,27.88,27.84,77.67,22.45,-49.790000000000006,OBSTRUCAO,2
1770860081.6381226,49.55,28.95,28.04,77.07,21.51,-48.11999999999999,OBSTRUCAO,2
1770860372.5534236,50.06,28.21,27.92,77.35,22.14,-49.13999999999999,OBSTRUCAO,2
1770860013.5504117,49.45,29.0,28.18,76.52,21.270000000000003,-47.52,OBSTRUCAO,2
1770860322.4735126,50.16,28.2,27.96,77.26,22.2,-49.06,OBSTRUCAO,2
1770860489.8771126,50.34,27.95,27.77,77.7,22.570000000000004,-49.75,OBSTRUCAO,2
1770860337.1043136,50.13,28.19,28.0,77.33,22.130000000000003,-49.14,OBSTRUCAO,2
1770860158.4466622,50.04,28.44,28.02,77.1,22.02,-48.66,OBSTRUCAO,2
1770860234.692933,50.04,28.43,28.09,77.04,21.95,-48.61000000000001,OBSTRUCAO,2
1770860457.2410042,50.35,27.96,27.85,77.53,22.5,-49.57,OBSTRUCAO,2
1770860084.170121,49.55,28.9,28.03,77.08,21.52,-48.18,OBSTRUCAO,2
1770860382.9643326,50.11,28.26,27.9,77.49,22.21,-49.22999999999999,OBSTRUCAO,2
1770860032.4012742,49.51,29.05,28.12,76.71,21.39,-47.66,OBSTRUCAO,2
1770860403.7840304,50.15,28.18,27.94,77.66,22.21,-49.48,OBSTRUCAO,2
1770860125.8103447,49.65,28.9,28.03,77.21,21.62,-48.31,OBSTRUCAO,2
1770860417.288505,50.3,28.05,27.88,77.57,22.42,-49.52,OBSTRUCAO,2
1770860281.9595735,50.12,28.26,28.02,77.12,22.1,-48.86,OBSTRUCAO,2
1770860046.750378,49.46,28.95,28.09,76.78,21.37,-47.83,OBSTRUCAO,2
1770860222.313544,50.08,28.35,28.1,77.09,21.98,-48.74,OBSTRUCAO,2
1770860327.5379295,50.09,28.21,27.96,77.3,22.130000000000003,-49.09,OBSTRUCAO,2
1770860168.2942898,50.07,28.47,27.98,77.23,22.09,-48.760000000000005,OBSTRUCAO,2
1770860394.499339,50.11,28.26,27.88,77.56,22.23,-49.3,OBSTRUCAO,2
1770860299.4026754,50.2,28.2,28.01,77.26,22.19,-49.06,OBSTRUCAO,2
1770860245.1023734,50.01,28.38,28.08,76.99,21.93,-48.61,OBSTRUCAO,2
1770860094.0174055,49.54,28.92,28.04,77.16,21.5,-48.24,OBSTRUCAO,2
1770860095.7044575,49.53,28.91,28.05,77.11,21.48,-48.2,OBSTRUCAO,2
1770860402.3771644,50.15,28.21,27.93,77.62,22.22,-49.41,OBSTRUCAO,2
1770860131.4373362,49.7,28.84,28.07,77.19,21.630000000000003,-48.35,OBSTRUCAO,2
1770860187.1447935,49.96,28.45,28.01,77.4,21.95,-48.95,OBSTRUCAO,2
1770860296.0266898,50.2,28.16,27.99,77.11,22.210000000000004,-48.95,OBSTRUCAO,2
1770860134.2503767,49.82,28.79,28.07,77.17,21.75,-48.38,OBSTRUCAO,2
1770860483.4064872,50.27,27.93,27.82,77.68,22.450000000000003,-49.75000000000001,OBSTRUCAO,2
1770860050.6890342,49.44,28.95,28.1,76.86,21.34,-47.91,OBSTRUCAO,2
